propertyId,propertyType,salePrice,area,areac,rooms,bathrooms,garages,city,zone,neighborhood,commonNeighborhood,adminPrice,companyName,propertyState,coordinates,link,builtTime,stratum,Extraction Date
2511-M6772640,"{'id': '14', 'nombre': 'Apartaestudio'}",298000000,36.0,36.0,1,1,0,"{'id': '3', 'nombre': 'Medellín'}",,BELEN,Belen,,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,Usado,"{'lon': -75.60524, 'lat': 6.236161}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-belen-1-habitaciones-1-banos/2511-M6772640,Entre 0 y 5 años,4,2026-08-05
277-M6884552,"{'id': '1', 'nombre': 'Apartamento'}",1050000000,87.0,87.0,1,2,2,"{'id': '3', 'nombre': 'Medellín'}","{'id': '36', 'nombre': 'Nororiente'}",ALTOS DEL POBLADO,El Poblado,773000.0,Inmobiliaria Alfa Finca Raiz,Usado,"{'lon': -75.5554, 'lat': 6.2184405}",https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-1-habitaciones-2-banos-2-garajes/277-M6884552,Entre 0 y 5 años,6,2026-08-05
22987-M6880189,"{'id': '14', 'nombre': 'Apartaestudio'}",530000000,53.0,53.0,1,2,1,"{'id': '3', 'nombre': 'Medellín'}","{'id': '102', 'nombre': 'Otros'}",EL NOGAL LOS ALMENDROS,EL NOGAL DE LOS ALMENDROS,222000.0,CLAUDIA MUÑOZ C.,Usado,"{'lon': -75.599464, 'lat': 6.238114}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-el-nogal-los-almendros-1-habitaciones-2-banos-1-garajes/22987-M6880189,Entre 0 y 5 años,5,2026-08-05
MC6521717,"{'id': '14', 'nombre': 'Apartaestudio'}",255000000,34.6,34.6,1,1,0,"{'id': '3', 'nombre': 'Medellín'}","{'id': '35', 'nombre': 'Noroccidente'}",CAMPO ALEGRE,LA AMERICA   Zona Urbana ,150000.0,,Usado,"{'lon': -75.61047, 'lat': 6.254827}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-campo-alegre-1-habitaciones-1-banos/MC6521717,Remodelado,4,2026-08-05
2511-M5731068,"{'id': '14', 'nombre': 'Apartaestudio'}",395000000,32.0,32.0,1,1,0,"{'id': '3', 'nombre': 'Medellín'}","{'id': '36', 'nombre': 'Nororiente'}",BOMBONA NO  1,Ayacucho,161800.0,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,Usado,"{'lon': -75.55998, 'lat': 6.2434325}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-bombona-no.-1-1-habitaciones-1-banos/2511-M5731068,Entre 0 y 5 años,4,2026-08-05
2511-M6609851,"{'id': '1', 'nombre': 'Apartamento'}",600000000,55.0,55.0,1,2,1,"{'id': '3', 'nombre': 'Medellín'}","{'id': '38', 'nombre': 'Suroriente'}",VILLA CARLOTA,Ciudad Del Rio,,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,Usado,"{'lon': -75.573364, 'lat': 6.2200475}",https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-villa-carlota-1-habitaciones-2-banos-1-garajes/2511-M6609851,Entre 0 y 5 años,6,2026-08-05
687-M6399316,"{'id': '1', 'nombre': 'Apartamento'}",980000000,87.0,87.0,1,2,2,"{'id': '3', 'nombre': 'Medellín'}","{'id': '38', 'nombre': 'Suroriente'}",SAN LUCAS,EL POBLADO,842000.0,PROINTEGRAL SA,Usado,"{'lon': -75.56406, 'lat': 6.1799445}",https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-1-habitaciones-2-banos-2-garajes/687-M6399316,Entre 10 y 20 años,6,2026-08-05
21632-M6814688,"{'id': '1', 'nombre': 'Apartamento'}",950000000,84.0,84.0,1,2,1,"{'id': '3', 'nombre': 'Medellín'}",,ALTOS DEL POBLADO,Altos Del Poblado,,CRECER CAPITAL CORREDORA INMOBILIARIA ,Usado,"{'lon': -75.5665, 'lat': 6.18634}",https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-1-habitaciones-2-banos-1-garajes/21632-M6814688,Remodelado,6,2026-08-05
23054-M6793969,"{'id': '14', 'nombre': 'Apartaestudio'}",700000000,64.0,64.0,1,2,1,"{'id': '3', 'nombre': 'Medellín'}","{'id': '102', 'nombre': 'Otros'}",LOS BALSOS NO1,LOS BALSOS NO 1,0.0,CONFORT BROKER,Usado,"{'lon': -75.56342, 'lat': 6.1909385}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-los-balsos-no1-1-habitaciones-2-banos-1-garajes/23054-M6793969,Entre 5 y 10 años,6,2026-08-05
12653-M6626270,"{'id': '14', 'nombre': 'Apartaestudio'}",600000000,56.0,56.0,1,1,1,"{'id': '3', 'nombre': 'Medellín'}","{'id': '38', 'nombre': 'Suroriente'}",VILLA CARLOTA,Ciudad Del Rio,324000.0,ELEMENT PROPIEDAD RAIZ ,Usado,"{'lon': -75.573364, 'lat': 6.2200475}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-villa-carlota-1-habitaciones-1-banos-1-garajes/12653-M6626270,Entre 0 y 5 años,6,2026-08-05
20822-M6374543,"{'id': '1', 'nombre': 'Apartamento'}",400000000,27.0,27.0,1,1,1,"{'id': '3', 'nombre': 'Medellín'}",,EL POBLADO,El Poblado,,Eliana Parra Inmobiliaria,Usado,"{'lon': -75.570244, 'lat': 6.1999326}",https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-1-habitaciones-1-banos-1-garajes/20822-M6374543,Entre 5 y 10 años,6,2026-08-05
687-M5555966,"{'id': '1', 'nombre': 'Apartamento'}",750000000,78.0,78.0,1,2,4,"{'id': '3', 'nombre': 'Medellín'}","{'id': '38', 'nombre': 'Suroriente'}",ALEJANDRIA,EL POBLADO,430000.0,PROINTEGRAL SA,Usado,"{'lon': -75.57109, 'lat': 6.1985765}",https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-1-habitaciones-2-banos-4-garajes/687-M5555966,Entre 5 y 10 años,6,2026-08-05
687-M6104701,"{'id': '1', 'nombre': 'Apartamento'}",800000000,72.0,72.0,1,2,1,"{'id': '3', 'nombre': 'Medellín'}","{'id': '38', 'nombre': 'Suroriente'}",ALEJANDRIA,EL POBLADO,500000.0,PROINTEGRAL SA,Usado,"{'lon': -75.56916, 'lat': 6.197472}",https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-1-habitaciones-2-banos-1-garajes/687-M6104701,Entre 0 y 5 años,6,2026-08-05
