propertyId,propertyType,salePrice,area,areac,rooms,bathrooms,garages,city,zone,neighborhood,commonNeighborhood,adminPrice,companyName,propertyState,coordinates,link,builtTime,stratum,Extraction Date
5136-M4944871,"{'id': '3', 'nombre': 'Oficina'}",320000000,37.0,37.0,,1,1,"{'id': '4483', 'nombre': 'Sabaneta'}",,MAYORCA,Mayorca,,Abad Faciolince  S.A,Usado,"{'lon': -75.60465, 'lat': 6.16048}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-mayorca-1-banos-1-garajes/5136-M4944871,Entre 10 y 20 años,5,2026-02-02
4673-M6110841,"{'id': '3', 'nombre': 'Oficina'}",330000000,40.7,40.7,,1,1,"{'id': '4483', 'nombre': 'Sabaneta'}",,MANUEL RESTREPO,Manuel Restrepo,512738.0,ALBERTO ALVAREZ,Usado,"{'lon': -75.60961, 'lat': 6.1569643}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-manuel-restrepo-1-banos-1-garajes/4673-M6110841,Más de 20 años,5,2026-02-02
10583-M5575095,"{'id': '3', 'nombre': 'Oficina'}",4080000000,480.0,480.0,,4,4,"{'id': '4483', 'nombre': 'Sabaneta'}",,URBANIZACION GORRION,Aves Maria,900000.0,DORA LUCIA GONZALEZ SEPULVEDA,Usado,"{'lon': -75.61724, 'lat': 6.148975}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-urbanizacion-gorrion-4-banos-4-garajes/10583-M5575095,Entre 10 y 20 años,6,2026-02-02
14473-M4888302,"{'id': '3', 'nombre': 'Oficina'}",340000000,36.2,36.2,,1,1,"{'id': '4483', 'nombre': 'Sabaneta'}",,LAS VEGAS,Las Vegas,350000.0,INMOBILIARIA AL SUR S.A.S,Usado,"{'lon': -75.5976, 'lat': 6.1670327}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-las-vegas-1-banos-1-garajes/14473-M4888302,Entre 5 y 10 años,6,2026-02-02
21175-M6159843,"{'id': '3', 'nombre': 'Oficina'}",360000000,45.0,45.0,,2,0,"{'id': '4483', 'nombre': 'Sabaneta'}","{'id': '102', 'nombre': 'Otros'}",SANTA ANA,Santa Ana,184000.0,MJT Propiedad Raíz,Usado,"{'lon': -75.614914, 'lat': 6.15156}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-santa-ana-2-banos/21175-M6159843,Entre 0 y 5 años,5,2026-02-02
4673-M5621432,"{'id': '3', 'nombre': 'Oficina'}",535000000,25.65,25.65,,0,0,"{'id': '4483', 'nombre': 'Sabaneta'}",,MAYORCA,Mayorca,803918.0,ALBERTO ALVAREZ,Usado,"{'lon': -75.6051, 'lat': 6.161696}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-mayorca/4673-M5621432,Entre 10 y 20 años,3,2026-02-02
687-M5787609,"{'id': '3', 'nombre': 'Oficina'}",370000000,38.0,38.0,,1,1,"{'id': '4483', 'nombre': 'Sabaneta'}","{'id': '102', 'nombre': 'Otros'}",MANUEL RESTREPO,SABANETA,485000.0,PROINTEGRAL SA,Usado,"{'lon': -75.60921, 'lat': 6.1559587}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-manuel-restrepo-1-banos-1-garajes/687-M5787609,Entre 10 y 20 años,5,2026-02-02
687-M6189232,"{'id': '3', 'nombre': 'Oficina'}",300000000,38.0,38.0,,1,1,"{'id': '4483', 'nombre': 'Sabaneta'}","{'id': '102', 'nombre': 'Otros'}",RESTREPO NARANJO,SABANETA,350000.0,PROINTEGRAL SA,Usado,"{'lon': -75.61049, 'lat': 6.154763}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-restrepo-naranjo-1-banos-1-garajes/687-M6189232,Entre 10 y 20 años,5,2026-02-02
687-M5823886,"{'id': '3', 'nombre': 'Oficina'}",4000000000,480.0,480.0,,5,0,"{'id': '4483', 'nombre': 'Sabaneta'}","{'id': '102', 'nombre': 'Otros'}",BETANIA,SABANETA,1000000.0,PROINTEGRAL SA,Usado,"{'lon': -75.61761, 'lat': 6.149654}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-betania-5-banos/687-M5823886,Entre 10 y 20 años,5,2026-02-02
687-M4972223,"{'id': '3', 'nombre': 'Oficina'}",600000000,82.0,82.0,,1,2,"{'id': '4483', 'nombre': 'Sabaneta'}",,SABANETA,SABANETA,0.0,PROINTEGRAL SA,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-oficina-sabaneta-sabaneta-1-banos-2-garajes/687-M4972223,Entre 5 y 10 años,5,2026-02-02
